id_contrato;data_concessao;id_cliente;cliente_nome;estado;regiao;canal_origem;tipo_credito;valor_emprestimo;taxa_juros_anual;prazo_meses;score_credito;faixa_score;renda_mensal;parcela_estimada;comprometimento_renda_pct;dias_atraso;status_contrato;categoria_risco;perda_estimada_npl
CTR-50489;2023-10-01;CLI-10239;Cliente_10239;PE;Nordeste;Correspondente Bancário;Financiamento Veicular;170975.95;0.2067;24;326;Baixo / Alto Risco (<550);11388.86;8758.02;76.9;15;Atraso Curto (1-30d);Risco Moderado (C/D);8548.8
CTR-50490;2023-09-24;CLI-10240;Cliente_10240;DF;Centro-Oeste;Agência Física;Financiamento Veicular;140882.8;0.173;24;637;Médio (550-649);20331.56;6985.89;34.36;10;Atraso Curto (1-30d);Risco Moderado (C/D);7044.14
CTR-50491;2024-12-15;CLI-10241;Cliente_10241;BA;Nordeste;Correspondente Bancário;Financiamento Imobiliário;702182.43;0.093;36;810;Excelente (750-850);8368.25;22427.38;268.01;15;Atraso Curto (1-30d);Risco Moderado (C/D);35109.12
CTR-50492;2024-07-08;CLI-10242;Cliente_10242;PR;Sul;App Mobile;Financiamento Imobiliário;387229.67;0.0852;24;538;Baixo / Alto Risco (<550);32041.8;17605.33;54.94;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);309783.74
CTR-50493;2023-09-06;CLI-10243;Cliente_10243;ES;Sudeste;Agência Física;Crédito Pessoal;29098.52;0.233;48;736;Bom (650-749);20423.24;937.44;4.59;20;Atraso Curto (1-30d);Risco Moderado (C/D);1454.93
CTR-50494;2024-09-27;CLI-10244;Cliente_10244;SC;Sul;Correspondente Bancário;Empréstimo Empresarial PJ;276385.39;0.1782;24;612;Médio (550-649);22658.02;13774.27;60.79;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);221108.31
CTR-50495;2024-10-28;CLI-10245;Cliente_10245;PR;Sul;Internet Banking;Crédito Pessoal;9909.76;0.2289;12;633;Médio (550-649);5310.81;931.75;17.54;35;Atraso Crítico (31-90d);Alto Risco (E/F);2477.44
CTR-50496;2024-02-02;CLI-10246;Cliente_10246;DF;Centro-Oeste;Agência Física;Crédito Pessoal;12868.79;0.2659;12;361;Baixo / Alto Risco (<550);33581.4;1233.05;3.67;45;Atraso Crítico (31-90d);Alto Risco (E/F);3217.2
CTR-50497;2023-06-09;CLI-10247;Cliente_10247;GO;Centro-Oeste;Correspondente Bancário;Empréstimo Empresarial PJ;235726.15;0.1408;48;690;Bom (650-749);7821.73;6451.03;82.48;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);188580.92
CTR-50498;2025-08-26;CLI-10248;Cliente_10248;CE;Nordeste;App Mobile;Crédito Pessoal;5125.37;0.184;12;624;Médio (550-649);12007.67;470.87;3.92;10;Atraso Curto (1-30d);Risco Moderado (C/D);256.27
CTR-50499;2023-07-15;CLI-10249;Cliente_10249;CE;Nordeste;App Mobile;Empréstimo Empresarial PJ;178322.4;0.2156;12;662;Bom (650-749);30276.46;16652.24;55.0;45;Atraso Crítico (31-90d);Alto Risco (E/F);44580.6
CTR-50500;2024-01-26;CLI-10250;Cliente_10250;CE;Nordeste;Agência Física;Financiamento Veicular;119891.36;0.202;36;541;Baixo / Alto Risco (<550);30290.97;4467.82;14.75;10;Atraso Curto (1-30d);Risco Moderado (C/D);5994.57
CTR-50501;2025-03-31;CLI-10001;Cliente_10001;GO;Centro-Oeste;App Mobile;Financiamento Veicular;133041.0;0.1668;24;621;Médio (550-649);13006.54;6557.41;50.42;45;Atraso Crítico (31-90d);Alto Risco (E/F);33260.25
CTR-50502;2024-01-31;CLI-10002;Cliente_10002;SC;Sul;Correspondente Bancário;Financiamento Veicular;97599.75;0.2302;12;627;Médio (550-649);5568.08;9182.77;164.92;15;Atraso Curto (1-30d);Risco Moderado (C/D);4879.99
CTR-50503;2023-07-01;CLI-10003;Cliente_10003;RJ;Sudeste;Agência Física;Financiamento Veicular;101404.43;0.236;24;397;Baixo / Alto Risco (<550);17292.42;5341.14;30.89;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);81123.54
CTR-50504;2023-01-21;CLI-10004;Cliente_10004;MG;Sudeste;Correspondente Bancário;Financiamento Veicular;82325.93;0.1797;48;750;Excelente (750-850);3184.16;2417.03;75.91;15;Atraso Curto (1-30d);Risco Moderado (C/D);4116.3
CTR-50505;2023-10-07;CLI-10005;Cliente_10005;SP;Sudeste;Correspondente Bancário;Financiamento Veicular;147892.93;0.2157;48;747;Bom (650-749);34849.16;4625.07;13.27;5;Atraso Curto (1-30d);Risco Moderado (C/D);7394.65
CTR-50506;2023-11-07;CLI-10006;Cliente_10006;BA;Nordeste;Internet Banking;Financiamento Imobiliário;165684.97;0.136;48;765;Excelente (750-850);22131.43;4494.41;20.31;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50507;2023-11-02;CLI-10007;Cliente_10007;BA;Nordeste;App Mobile;Crédito Pessoal;7499.89;0.229;48;383;Baixo / Alto Risco (<550);15878.51;239.97;1.51;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);5999.91
CTR-50508;2023-10-23;CLI-10008;Cliente_10008;DF;Centro-Oeste;Agência Física;Financiamento Veicular;118461.66;0.2206;36;729;Bom (650-749);17468.5;4527.78;25.92;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50509;2023-10-20;CLI-10009;Cliente_10009;RS;Sul;Internet Banking;Crédito Pessoal;15183.73;0.3727;24;567;Médio (550-649);11343.83;906.81;7.99;10;Atraso Curto (1-30d);Risco Moderado (C/D);759.19
CTR-50510;2023-07-24;CLI-10010;Cliente_10010;PR;Sul;Agência Física;Cartão de Crédito rotativo;14788.02;0.4778;60;496;Baixo / Alto Risco (<550);8162.7;651.39;7.98;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50511;2024-07-15;CLI-10011;Cliente_10011;SC;Sul;Agência Física;Financiamento Veicular;107602.2;0.2043;12;706;Bom (650-749);21808.2;9989.83;45.81;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);86081.76
CTR-50512;2023-09-10;CLI-10012;Cliente_10012;ES;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;10785.12;0.6678;12;346;Baixo / Alto Risco (<550);28440.73;1255.92;4.42;15;Atraso Curto (1-30d);Risco Moderado (C/D);539.26
CTR-50513;2024-07-08;CLI-10013;Cliente_10013;PR;Sul;Internet Banking;Empréstimo Empresarial PJ;427066.71;0.1978;24;749;Bom (650-749);18296.49;21690.03;118.55;45;Atraso Crítico (31-90d);Alto Risco (E/F);106766.68
CTR-50514;2023-06-02;CLI-10014;Cliente_10014;PE;Nordeste;Internet Banking;Financiamento Veicular;32412.19;0.2265;24;673;Bom (650-749);33090.74;1691.91;5.11;5;Atraso Curto (1-30d);Risco Moderado (C/D);1620.61
CTR-50515;2024-07-23;CLI-10015;Cliente_10015;SP;Sudeste;App Mobile;Empréstimo Empresarial PJ;269694.4;0.1219;60;733;Bom (650-749);19211.4;6025.13;31.36;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50516;2023-02-13;CLI-10016;Cliente_10016;PR;Sul;App Mobile;Crédito Pessoal;17551.03;0.3739;12;760;Excelente (750-850);31879.55;1775.43;5.57;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50517;2023-01-27;CLI-10017;Cliente_10017;SC;Sul;Agência Física;Empréstimo Empresarial PJ;375538.29;0.2147;12;492;Baixo / Alto Risco (<550);3034.78;35052.55;1155.03;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50518;2025-08-09;CLI-10018;Cliente_10018;BA;Nordeste;Internet Banking;Financiamento Imobiliário;351249.41;0.1045;360;658;Bom (650-749);7725.52;3199.89;41.42;20;Atraso Curto (1-30d);Risco Moderado (C/D);17562.47
CTR-50519;2024-02-29;CLI-10019;Cliente_10019;CE;Nordeste;Agência Física;Cartão de Crédito rotativo;13516.04;0.7242;36;557;Médio (550-649);10784.33;928.29;8.61;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50520;2025-05-25;CLI-10020;Cliente_10020;DF;Centro-Oeste;Internet Banking;Cartão de Crédito rotativo;10340.85;0.7912;60;437;Baixo / Alto Risco (<550);11837.21;696.92;5.89;45;Atraso Crítico (31-90d);Alto Risco (E/F);2585.21
CTR-50521;2023-07-19;CLI-10021;Cliente_10021;CE;Nordeste;Correspondente Bancário;Financiamento Imobiliário;776269.53;0.138;24;367;Baixo / Alto Risco (<550);32294.66;37197.64;115.18;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);621015.62
CTR-50522;2025-02-21;CLI-10022;Cliente_10022;DF;Centro-Oeste;Internet Banking;Crédito Pessoal;20111.81;0.2763;60;401;Baixo / Alto Risco (<550);28487.11;621.72;2.18;15;Atraso Curto (1-30d);Risco Moderado (C/D);1005.59
CTR-50523;2025-05-05;CLI-10023;Cliente_10023;RJ;Sudeste;Agência Física;Crédito Pessoal;14732.44;0.3329;60;626;Médio (550-649);17586.17;506.84;2.88;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50524;2024-01-23;CLI-10024;Cliente_10024;ES;Sudeste;Internet Banking;Financiamento Veicular;116612.21;0.156;36;466;Baixo / Alto Risco (<550);30440.42;4076.75;13.39;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);93289.77
CTR-50525;2024-03-22;CLI-10025;Cliente_10025;PR;Sul;Internet Banking;Cartão de Crédito rotativo;2311.24;0.8275;48;368;Baixo / Alto Risco (<550);3636.46;166.15;4.57;45;Atraso Crítico (31-90d);Alto Risco (E/F);577.81
CTR-50526;2023-01-12;CLI-10026;Cliente_10026;MG;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;8181.66;0.8086;24;421;Baixo / Alto Risco (<550);15247.4;697.04;4.57;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50527;2023-08-05;CLI-10027;Cliente_10027;GO;Centro-Oeste;Agência Física;Cartão de Crédito rotativo;15880.82;0.7893;60;397;Baixo / Alto Risco (<550);33678.13;1067.93;3.17;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);12704.66
CTR-50528;2024-04-15;CLI-10028;Cliente_10028;RS;Sul;Internet Banking;Financiamento Veicular;75922.24;0.2683;36;399;Baixo / Alto Risco (<550);21895.19;3092.62;14.12;15;Atraso Curto (1-30d);Risco Moderado (C/D);3796.11
CTR-50529;2025-03-14;CLI-10029;Cliente_10029;PR;Sul;Agência Física;Empréstimo Empresarial PJ;392305.23;0.233;36;549;Baixo / Alto Risco (<550);25585.72;15247.44;59.59;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50530;2023-10-11;CLI-10030;Cliente_10030;PR;Sul;App Mobile;Empréstimo Empresarial PJ;182600.33;0.1529;12;660;Bom (650-749);22997.2;16506.2;71.77;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);146080.26
CTR-50531;2023-03-08;CLI-10031;Cliente_10031;RJ;Sudeste;Internet Banking;Financiamento Imobiliário;292327.31;0.1101;60;686;Bom (650-749);16104.78;6357.36;39.47;5;Atraso Curto (1-30d);Risco Moderado (C/D);14616.37
CTR-50532;2024-01-31;CLI-10032;Cliente_10032;RJ;Sudeste;Internet Banking;Financiamento Veicular;97360.47;0.2454;60;684;Bom (650-749);9745.16;2831.46;29.06;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50533;2024-11-22;CLI-10033;Cliente_10033;PR;Sul;Correspondente Bancário;Financiamento Veicular;101171.01;0.155;36;801;Excelente (750-850);31492.83;3531.95;11.22;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50534;2024-05-18;CLI-10034;Cliente_10034;DF;Centro-Oeste;App Mobile;Financiamento Imobiliário;755299.36;0.1049;72;800;Excelente (750-850);22781.04;14179.91;62.24;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50535;2025-06-21;CLI-10035;Cliente_10035;BA;Nordeste;Internet Banking;Financiamento Imobiliário;483452.88;0.1354;24;416;Baixo / Alto Risco (<550);5738.47;23107.05;402.67;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);386762.3
CTR-50536;2023-02-10;CLI-10036;Cliente_10036;CE;Nordeste;Agência Física;Empréstimo Empresarial PJ;485635.85;0.1601;12;730;Bom (650-749);22594.48;44064.46;195.02;45;Atraso Crítico (31-90d);Alto Risco (E/F);121408.96
CTR-50537;2024-09-12;CLI-10037;Cliente_10037;PR;Sul;Correspondente Bancário;Financiamento Imobiliário;502697.24;0.1303;48;848;Excelente (750-850);26946.66;13493.59;50.08;45;Atraso Crítico (31-90d);Alto Risco (E/F);125674.31
CTR-50538;2025-04-23;CLI-10038;Cliente_10038;RS;Sul;Internet Banking;Cartão de Crédito rotativo;19646.77;0.5586;48;435;Baixo / Alto Risco (<550);27471.7;1030.6;3.75;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50539;2024-12-26;CLI-10039;Cliente_10039;MG;Sudeste;Agência Física;Financiamento Imobiliário;374809.88;0.0934;120;486;Baixo / Alto Risco (<550);11582.1;4817.17;41.59;15;Atraso Curto (1-30d);Risco Moderado (C/D);18740.49
CTR-50540;2024-05-03;CLI-10040;Cliente_10040;ES;Sudeste;Agência Física;Financiamento Veicular;176046.9;0.245;12;658;Bom (650-749);6317.51;16689.55;264.18;45;Atraso Crítico (31-90d);Alto Risco (E/F);44011.72
CTR-50541;2025-08-26;CLI-10041;Cliente_10041;DF;Centro-Oeste;App Mobile;Financiamento Veicular;38328.7;0.1963;36;320;Baixo / Alto Risco (<550);31837.16;1417.22;4.45;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50542;2024-07-21;CLI-10042;Cliente_10042;RS;Sul;Agência Física;Empréstimo Empresarial PJ;82022.48;0.1619;48;430;Baixo / Alto Risco (<550);22739.24;2332.53;10.26;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50543;2023-10-12;CLI-10043;Cliente_10043;ES;Sudeste;App Mobile;Empréstimo Empresarial PJ;243531.42;0.2302;60;567;Médio (550-649);27828.25;6868.06;24.68;10;Atraso Curto (1-30d);Risco Moderado (C/D);12176.57
CTR-50544;2025-05-19;CLI-10044;Cliente_10044;BA;Nordeste;Correspondente Bancário;Cartão de Crédito rotativo;1628.28;0.8415;48;741;Bom (650-749);25839.52;118.77;0.46;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50545;2025-01-23;CLI-10045;Cliente_10045;DF;Centro-Oeste;Internet Banking;Crédito Pessoal;26553.52;0.363;36;499;Baixo / Alto Risco (<550);15880.59;1220.79;7.69;15;Atraso Curto (1-30d);Risco Moderado (C/D);1327.68
CTR-50546;2023-05-11;CLI-10046;Cliente_10046;SP;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;6019.75;0.8061;24;683;Bom (650-749);15163.34;511.91;3.38;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50547;2025-08-24;CLI-10047;Cliente_10047;RS;Sul;Correspondente Bancário;Financiamento Veicular;93973.74;0.1679;60;447;Baixo / Alto Risco (<550);16428.1;2324.89;14.15;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);75178.99
CTR-50548;2023-02-28;CLI-10048;Cliente_10048;RJ;Sudeste;Agência Física;Cartão de Crédito rotativo;3471.83;0.641;48;729;Bom (650-749);22703.54;202.08;0.89;5;Atraso Curto (1-30d);Risco Moderado (C/D);173.59
CTR-50549;2024-07-28;CLI-10049;Cliente_10049;RS;Sul;Agência Física;Financiamento Veicular;78896.65;0.2312;12;486;Baixo / Alto Risco (<550);18183.43;7426.88;40.84;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);63117.32
CTR-50550;2025-01-17;CLI-10050;Cliente_10050;BA;Nordeste;Correspondente Bancário;Financiamento Imobiliário;190691.81;0.1004;12;695;Bom (650-749);18726.61;16768.39;89.54;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50551;2023-09-11;CLI-10051;Cliente_10051;GO;Centro-Oeste;App Mobile;Empréstimo Empresarial PJ;137221.71;0.248;48;724;Bom (650-749);14463.62;4534.58;31.35;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50552;2024-03-01;CLI-10052;Cliente_10052;SP;Sudeste;Agência Física;Empréstimo Empresarial PJ;242781.91;0.1384;48;467;Baixo / Alto Risco (<550);18371.48;6614.9;36.01;45;Atraso Crítico (31-90d);Alto Risco (E/F);60695.48
CTR-50553;2025-01-14;CLI-10053;Cliente_10053;BA;Nordeste;Correspondente Bancário;Cartão de Crédito rotativo;12468.78;0.6327;12;560;Médio (550-649);7596.08;1428.5;18.81;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50554;2025-05-15;CLI-10054;Cliente_10054;PE;Nordeste;Agência Física;Cartão de Crédito rotativo;13889.92;0.7564;60;466;Baixo / Alto Risco (<550);7492.33;898.47;11.99;45;Atraso Crítico (31-90d);Alto Risco (E/F);3472.48
CTR-50555;2025-07-12;CLI-10055;Cliente_10055;ES;Sudeste;Internet Banking;Financiamento Imobiliário;249790.67;0.1301;24;638;Médio (550-649);12123.93;11876.68;97.96;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50556;2023-02-21;CLI-10056;Cliente_10056;GO;Centro-Oeste;Internet Banking;Crédito Pessoal;32621.92;0.4023;60;415;Baixo / Alto Risco (<550);23630.54;1269.14;5.37;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50557;2025-06-15;CLI-10057;Cliente_10057;SC;Sul;Internet Banking;Cartão de Crédito rotativo;8452.82;0.5497;24;452;Baixo / Alto Risco (<550);18884.16;587.85;3.11;15;Atraso Curto (1-30d);Risco Moderado (C/D);422.64
CTR-50558;2024-04-29;CLI-10058;Cliente_10058;ES;Sudeste;Internet Banking;Financiamento Imobiliário;590406.89;0.119;72;721;Bom (650-749);33667.9;11511.89;34.19;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50559;2025-01-05;CLI-10059;Cliente_10059;RS;Sul;App Mobile;Crédito Pessoal;8070.32;0.4046;24;495;Baixo / Alto Risco (<550);30155.03;495.81;1.64;15;Atraso Curto (1-30d);Risco Moderado (C/D);403.52
CTR-50560;2024-04-12;CLI-10060;Cliente_10060;GO;Centro-Oeste;Internet Banking;Empréstimo Empresarial PJ;239131.65;0.1322;24;690;Bom (650-749);16951.68;11393.48;67.21;15;Atraso Curto (1-30d);Risco Moderado (C/D);11956.58
CTR-50561;2023-07-12;CLI-10061;Cliente_10061;ES;Sudeste;Agência Física;Financiamento Imobiliário;653494.96;0.1361;60;502;Baixo / Alto Risco (<550);22580.42;15073.88;66.76;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50562;2023-07-08;CLI-10062;Cliente_10062;PE;Nordeste;Internet Banking;Cartão de Crédito rotativo;5512.38;0.5287;12;754;Excelente (750-850);29672.22;601.27;2.03;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50563;2023-02-25;CLI-10063;Cliente_10063;MG;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;8638.14;0.6664;48;568;Médio (550-649);14497.82;518.43;3.58;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50564;2023-10-09;CLI-10064;Cliente_10064;CE;Nordeste;App Mobile;Financiamento Imobiliário;674063.92;0.1226;72;729;Bom (650-749);5040.47;13269.39;263.26;15;Atraso Curto (1-30d);Risco Moderado (C/D);33703.2
CTR-50565;2023-08-17;CLI-10065;Cliente_10065;PR;Sul;Agência Física;Crédito Pessoal;21368.02;0.3477;48;626;Médio (550-649);15906.54;829.77;5.22;35;Atraso Crítico (31-90d);Alto Risco (E/F);5342.01
CTR-50566;2024-12-25;CLI-10066;Cliente_10066;ES;Sudeste;App Mobile;Cartão de Crédito rotativo;6260.23;0.6143;48;368;Baixo / Alto Risco (<550);11818.89;352.57;2.98;45;Atraso Crítico (31-90d);Alto Risco (E/F);1565.06
CTR-50567;2024-11-16;CLI-10067;Cliente_10067;ES;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;13603.13;0.8377;60;594;Médio (550-649);23955.88;966.47;4.03;10;Atraso Curto (1-30d);Risco Moderado (C/D);680.16
CTR-50568;2023-08-18;CLI-10068;Cliente_10068;RS;Sul;App Mobile;Financiamento Veicular;67331.83;0.173;24;585;Médio (550-649);24516.37;3338.75;13.62;10;Atraso Curto (1-30d);Risco Moderado (C/D);3366.59
CTR-50569;2024-11-30;CLI-10069;Cliente_10069;RJ;Sudeste;Correspondente Bancário;Financiamento Imobiliário;861831.43;0.0894;360;554;Médio (550-649);22340.52;6897.32;30.87;10;Atraso Curto (1-30d);Risco Moderado (C/D);43091.57
CTR-50570;2025-02-21;CLI-10070;Cliente_10070;BA;Nordeste;Agência Física;Financiamento Imobiliário;439606.62;0.1378;60;698;Bom (650-749);30887.02;10178.81;32.95;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50571;2024-11-15;CLI-10071;Cliente_10071;DF;Centro-Oeste;Internet Banking;Cartão de Crédito rotativo;2394.71;0.5817;60;754;Excelente (750-850);30474.57;123.29;0.4;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50572;2024-04-20;CLI-10072;Cliente_10072;GO;Centro-Oeste;App Mobile;Financiamento Imobiliário;748498.75;0.1358;60;593;Médio (550-649);7235.53;17253.71;238.46;15;Atraso Curto (1-30d);Risco Moderado (C/D);37424.94
CTR-50573;2025-03-05;CLI-10073;Cliente_10073;ES;Sudeste;App Mobile;Cartão de Crédito rotativo;10415.18;0.7416;36;764;Excelente (750-850);26971.38;727.68;2.7;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50574;2024-06-27;CLI-10074;Cliente_10074;SC;Sul;Correspondente Bancário;Empréstimo Empresarial PJ;209252.72;0.1775;48;635;Médio (550-649);4370.86;6119.5;140.01;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);167402.18
CTR-50575;2024-09-06;CLI-10075;Cliente_10075;SP;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;19201.19;0.806;12;528;Baixo / Alto Risco (<550);32832.6;2381.09;7.25;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50576;2024-11-20;CLI-10076;Cliente_10076;RS;Sul;Correspondente Bancário;Financiamento Veicular;44572.74;0.2272;12;401;Baixo / Alto Risco (<550);26966.84;4187.22;15.53;45;Atraso Crítico (31-90d);Alto Risco (E/F);11143.18
CTR-50577;2024-08-02;CLI-10077;Cliente_10077;ES;Sudeste;App Mobile;Financiamento Veicular;51466.3;0.2062;12;359;Baixo / Alto Risco (<550);24128.39;4782.84;19.82;15;Atraso Curto (1-30d);Risco Moderado (C/D);2573.32
CTR-50578;2023-09-20;CLI-10078;Cliente_10078;BA;Nordeste;Correspondente Bancário;Crédito Pessoal;28444.23;0.2104;24;456;Baixo / Alto Risco (<550);10135.45;1462.18;14.43;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50579;2025-03-08;CLI-10079;Cliente_10079;DF;Centro-Oeste;Agência Física;Empréstimo Empresarial PJ;225043.44;0.1548;48;416;Baixo / Alto Risco (<550);14040.53;6318.02;45.0;45;Atraso Crítico (31-90d);Alto Risco (E/F);56260.86
CTR-50580;2025-03-06;CLI-10080;Cliente_10080;BA;Nordeste;App Mobile;Cartão de Crédito rotativo;2224.33;0.5127;48;698;Bom (650-749);24522.04;109.77;0.45;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50581;2023-09-04;CLI-10081;Cliente_10081;RS;Sul;Correspondente Bancário;Empréstimo Empresarial PJ;94169.55;0.2139;12;455;Baixo / Alto Risco (<550);17802.62;8786.12;49.35;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50582;2024-06-20;CLI-10082;Cliente_10082;RJ;Sudeste;App Mobile;Financiamento Veicular;123840.12;0.2044;60;666;Bom (650-749);34486.19;3311.4;9.6;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50583;2024-05-24;CLI-10083;Cliente_10083;MG;Sudeste;Internet Banking;Financiamento Imobiliário;334302.34;0.1018;360;724;Bom (650-749);28935.42;2978.31;10.29;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50584;2024-09-04;CLI-10084;Cliente_10084;BA;Nordeste;Correspondente Bancário;Empréstimo Empresarial PJ;144385.18;0.1223;48;509;Baixo / Alto Risco (<550);23290.58;3818.54;16.4;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50585;2025-05-11;CLI-10085;Cliente_10085;BA;Nordeste;Correspondente Bancário;Empréstimo Empresarial PJ;334987.2;0.1582;48;483;Baixo / Alto Risco (<550);8004.66;9462.78;118.22;15;Atraso Curto (1-30d);Risco Moderado (C/D);16749.36
CTR-50586;2025-03-09;CLI-10086;Cliente_10086;PE;Nordeste;Agência Física;Empréstimo Empresarial PJ;429144.77;0.2257;60;608;Médio (550-649);6265.8;11992.01;191.39;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);343315.82
CTR-50587;2023-08-23;CLI-10087;Cliente_10087;BA;Nordeste;Internet Banking;Empréstimo Empresarial PJ;76560.34;0.1586;60;755;Excelente (750-850);10629.84;1856.11;17.46;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50588;2025-04-03;CLI-10088;Cliente_10088;CE;Nordeste;Agência Física;Financiamento Veicular;128878.13;0.2392;12;613;Médio (550-649);22891.85;12181.67;53.21;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50589;2025-04-27;CLI-10089;Cliente_10089;SC;Sul;App Mobile;Financiamento Veicular;56609.53;0.263;48;730;Bom (650-749);5462.55;1918.29;35.12;5;Atraso Curto (1-30d);Risco Moderado (C/D);2830.48
CTR-50590;2023-09-03;CLI-10090;Cliente_10090;PE;Nordeste;App Mobile;Crédito Pessoal;2421.45;0.4472;60;485;Baixo / Alto Risco (<550);9564.18;101.54;1.06;45;Atraso Crítico (31-90d);Alto Risco (E/F);605.36
CTR-50591;2023-05-08;CLI-10091;Cliente_10091;RJ;Sudeste;Internet Banking;Cartão de Crédito rotativo;19814.3;0.5874;24;841;Excelente (750-850);22280.81;1421.33;6.38;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50592;2024-10-28;CLI-10092;Cliente_10092;BA;Nordeste;Internet Banking;Financiamento Imobiliário;151518.93;0.1227;120;681;Bom (650-749);13164.94;2197.57;16.69;0;Em Dia;Baixo Risco (A/B);0.0
