ID_Contrato;Data_Concessao;Cliente_Nome;Estado;Canal_Origem;Tipo_Credito;Valor_Emprestimo_Bruto;Taxa_Juros_Anual;Prazo_Meses;Score_Credito;Renda_Mensal;Dias_Atraso;Status_Contrato
CTR-50527;2023-08-05;Cliente_10027;GO;Agência Física;Cartão de Credito rotativo;15880,82;0,7893;60;397;33678,13;120;Inadimplente / NPL (>90d)
CTR-50528;15/04/2024;Cliente_10028;RS;Internet Banking;Financiamento Veicular;75922,24;0,2683;36;399;21895,19;15;Atraso Curto (1-30d)
CTR-50529;2025-03-14;Cliente_10029;PR;Agência Física;Empréstimo Empresarial PJ;392305,23;0,233;36;549;25585,72;0;Em Dia
CTR-50530;2023-10-11;Cliente_10030;PR;App Mobile;Empréstimo Empresarial PJ;182600,33;0,1529;12;660;22997,2;95;Inadimplente / NPL (>90d)
CTR-50531;2023-03-08;Cliente_10031;RJ;Internet Banking;Financiamento Imobiliário;292327,31;0,1101;60;686;16104,78;5;Atraso Curto (1-30d)
CTR-50532;2024-01-31;Cliente_10032;rj;Internet Banking;Financiamento Veicular;97360,47;0,2454;60;684;9745,16;0;Em Dia
CTR-50533;22/11/2024;Cliente_10033;PR;Correspondente Bancário;Financiamento Veicular;101171,01;0,155;36;801;31492,83;0;Em Dia
CTR-50534;2024-05-18;Cliente_10034;DF;App Mobile;Financiamento Imobiliário;755299,36;0,1049;72;800;22781,04;0;Em Dia
CTR-50535;2025-06-21;Cliente_10035; BA ;Internet Banking;Financiamento Imobiliário;483452,88;0,1354;24;416;5738,47;95;Inadimplente / NPL (>90d)
CTR-50536;2023-02-10;Cliente_10036;CE;Agência Física;Empréstimo Empresarial PJ;485635,85;0,1601;12;730;22594,48;45;Atraso Crítico (31-90d)
CTR-50537;12/09/2024;Cliente_10037;pr;Correspondente Bancário;Financiamento Imobiliário;502697,24;0,1303;48;848;26946,66;45;Atraso Crítico (31-90d)
CTR-50538;2025-04-23;Cliente_10038; RS ;Internet Banking;Cartão de Credito rotativo;19646,77;0,5586;48;435;27471,7;0;Em Dia
CTR-50539;26/12/2024;Cliente_10039;MG;Agência Física;financiamento imobiliário;374809,88;0,0934;120;486;11582,1;15;Atraso Curto (1-30d)
CTR-50540;2024-05-03;Cliente_10040;es;Agência Física;Financiamento Veicular;176046,9;0,245;12;658;6317,51;45;Atraso Crítico (31-90d)
CTR-50541;26/08/2025;Cliente_10041;DF;App Mobile;Financiamento Veicular;38328,7;0,1963;36;320;31837,16;0;Em Dia
CTR-50542;21/07/2024;Cliente_10042;RS;Agência Física;Empréstimo Empresarial PJ;82022,48;0,1619;48;430;22739,24;0;Em Dia
CTR-50543;12/10/2023;Cliente_10043;ES;App Mobile;Empréstimo Empresarial PJ;243531,42;0,2302;60;567;27828,25;10;Atraso Curto (1-30d)
CTR-50544;19/05/2025;Cliente_10044;BA;Correspondente Bancário;Cartão de Credito rotativo;1628,28;0,8415;48;741;25839,52;0;Em Dia
CTR-50545;23/01/2025;Cliente_10045;DF;Internet Banking;Credito Pessoal;26553,52;0,363;36;499;15880,59;15;Atraso Curto (1-30d)
CTR-50546;2023-05-11;Cliente_10046;SP;Correspondente Bancário;Cartão de Credito rotativo;6019,75;0,8061;24;683;15163,34;0;Em Dia
CTR-50547;24/08/2025;Cliente_10047;RS;Correspondente Bancário;Financiamento Veicular;93973,74;0,1679;60;447;16428,1;120;Inadimplente / NPL (>90d)
CTR-50548;28/02/2023;Cliente_10048;RJ;Agência Física;Cartão de Credito rotativo;3471,83;0,641;48;729;22703,54;5;Atraso Curto (1-30d)
CTR-50549;2024-07-28;Cliente_10049;rs;Agência Física;Financiamento Veicular;78896,65;0,2312;12;486;18183,43;95;Inadimplente / NPL (>90d)
CTR-50550;17/01/2025;Cliente_10050; BA ;Correspondente Bancário;Financiamento Imobiliário;190691,81;0,1004;12;695;18726,61;0;Em Dia
CTR-50551;2023-09-11;Cliente_10051; GO ;App Mobile;Empréstimo Empresarial PJ;137221,71;0,248;48;724;14463,62;0;Em Dia
CTR-50552;2024-03-01;Cliente_10052;SP;Agência Física;empréstimo empresarial pj;242781,91;0,1384;48;467;18371,48;45;Atraso Crítico (31-90d)
CTR-50553;2025-01-14;Cliente_10053;BA;Correspondente Bancário;Cartão de Credito rotativo;12468,78;0,6327;12;560;7596,08;0;Em Dia
CTR-50554;2025-05-15;Cliente_10054;PE;Agência Física;Cartão de Credito rotativo;13889,92;0,7564;60;466;7492,33;45;Atraso Crítico (31-90d)
CTR-50555;2025-07-12;Cliente_10055;ES;Internet Banking;Financiamento Imobiliário;249790,67;0,1301;24;638;12123,93;0;Em Dia
CTR-50556;21/02/2023;Cliente_10056;GO;Internet Banking;Credito Pessoal;32621,92;0,4023;60;415;23630,54;0;Em Dia
CTR-50557;2025-06-15;Cliente_10057;sc;Internet Banking;Cartão de Credito rotativo;8452,82;0,5497;24;452;18884,16;15;Atraso Curto (1-30d)
CTR-50558;2024-04-29;Cliente_10058; ES ;Internet Banking;Financiamento Imobiliário;590406,89;0,119;72;721;33667,9;0;Em Dia
CTR-50559;05/01/2025;Cliente_10059;rs;App Mobile;Credito Pessoal;8070,32;0,4046;24;495;30155,03;15;Atraso Curto (1-30d)
CTR-50560;12/04/2024;Cliente_10060;GO;Internet Banking;Empréstimo Empresarial PJ;239131,65;0,1322;24;690;16951,68;15;Atraso Curto (1-30d)
CTR-50561;2023-07-12;Cliente_10061;ES;Agência Física;Financiamento Imobiliário;653494,96;0,1361;60;502;22580,42;0;Em Dia
CTR-50562;2023-07-08;Cliente_10062;PE;Internet Banking;cartão de crédito rotativo;5512,38;0,5287;12;754;29672,22;0;Em Dia
CTR-50563;2023-02-25;Cliente_10063;MG;Correspondente Bancário;Cartão de Credito rotativo;8638,14;0,6664;48;568;14497,82;0;Em Dia
CTR-50564;2023-10-09;Cliente_10064;CE;App Mobile;Financiamento Imobiliário;674063,92;0,1226;72;729;5040,47;15;Atraso Curto (1-30d)
CTR-50565;2023-08-17;Cliente_10065;PR;Agência Física;Credito Pessoal;21368,02;0,3477;48;626;15906,54;35;Atraso Crítico (31-90d)
CTR-50566;25/12/2024;Cliente_10066;ES;App Mobile;Cartão de Credito rotativo;6260,23;0,6143;48;368;11818,89;45;Atraso Crítico (31-90d)
CTR-50567;2024-11-16;Cliente_10067;ES;Correspondente Bancário;Cartão de Credito rotativo;13603,13;0,8377;60;594;23955,88;10;Atraso Curto (1-30d)
CTR-50568;18/08/2023;Cliente_10068;RS;App Mobile;Financiamento Veicular;67331,83;0,173;24;585;24516,37;10;Atraso Curto (1-30d)
CTR-50569;30/11/2024;Cliente_10069;RJ;Correspondente Bancário;Financiamento Imobiliário;861831,43;0,0894;360;554;22340,52;10;Atraso Curto (1-30d)
CTR-50570;21/02/2025;Cliente_10070;BA;Agência Física;Financiamento Imobiliário;439606,62;0,1378;60;698;30887,02;0;Em Dia
CTR-50571;15/11/2024;Cliente_10071;df;Internet Banking;Cartão de Credito rotativo;2394,71;0,5817;60;754;30474,57;0;Em Dia
CTR-50572;2024-04-20;Cliente_10072;GO;App Mobile;Financiamento Imobiliário;748498,75;0,1358;60;593;7235,53;15;Atraso Curto (1-30d)
CTR-50573;05/03/2025;Cliente_10073;ES;App Mobile;Cartão de Credito rotativo;10415,18;0,7416;36;764;26971,38;0;Em Dia
CTR-50574;27/06/2024;Cliente_10074;SC;Correspondente Bancário;Empréstimo Empresarial PJ;209252,72;0,1775;48;635;4370,86;95;Inadimplente / NPL (>90d)
CTR-50575;06/09/2024;Cliente_10075;SP;Correspondente Bancário;Cartão de Credito rotativo;19201,19;0,806;12;528;32832,6;0;Em Dia
CTR-50576;2024-11-20;Cliente_10076;rs;Correspondente Bancário;Financiamento Veicular;44572,74;0,2272;12;401;26966,84;45;Atraso Crítico (31-90d)
CTR-50577;2024-08-02;Cliente_10077;ES;App Mobile;Financiamento Veicular;51466,3;0,2062;12;359;24128,39;15;Atraso Curto (1-30d)
CTR-50578;20/09/2023;Cliente_10078;BA;Correspondente Bancário;Credito Pessoal;28444,23;0,2104;24;456;10135,45;0;Em Dia
CTR-50579;08/03/2025;Cliente_10079;DF;Agência Física;empréstimo empresarial pj;225043,44;0,1548;48;416;14040,53;45;Atraso Crítico (31-90d)
CTR-50580;06/03/2025;Cliente_10080;BA;App Mobile;Cartão de Credito rotativo;2224,33;0,5127;48;698;24522,04;0;Em Dia
CTR-50581;2023-09-04;Cliente_10081;RS;Correspondente Bancário;empréstimo empresarial pj;94169,55;0,2139;12;455;17802,62;0;Em Dia
CTR-50582;20/06/2024;Cliente_10082;RJ;App Mobile;Financiamento Veicular;123840,12;0,2044;60;666;34486,19;0;Em Dia
CTR-50583;24/05/2024;Cliente_10083;MG;Internet Banking;Financiamento Imobiliário;334302,34;0,1018;360;724;28935,42;0;Em Dia
CTR-50584;2024-09-04;Cliente_10084; BA ;Correspondente Bancário;Empréstimo Empresarial PJ;144385,18;0,1223;48;509;23290,58;0;Em Dia
CTR-50585;2025-05-11;Cliente_10085;BA;Correspondente Bancário;Empréstimo Empresarial PJ;334987,2;0,1582;48;483;8004,66;15;Atraso Curto (1-30d)
CTR-50586;2025-03-09;Cliente_10086;PE;Agência Física;Empréstimo Empresarial PJ;429144,77;0,2257;60;608;6265,8;95;Inadimplente / NPL (>90d)
CTR-50587;2023-08-23;Cliente_10087;BA;Internet Banking;Empréstimo Empresarial PJ;76560,34;0,1586;60;755;10629,84;0;Em Dia
CTR-50588;03/04/2025;Cliente_10088;CE;Agência Física;financiamento veicular;128878,13;0,2392;12;613;22891,85;0;Em Dia
CTR-50589;2025-04-27;Cliente_10089;SC;App Mobile;Financiamento Veicular;56609,53;0,263;48;730;5462,55;5;Atraso Curto (1-30d)
CTR-50590;2023-09-03;Cliente_10090;PE;App Mobile;Credito Pessoal;2421,45;0,4472;60;485;9564,18;45;Atraso Crítico (31-90d)
CTR-50591;08/05/2023;Cliente_10091; RJ ;Internet Banking;Cartão de Credito rotativo;19814,3;0,5874;24;841;22280,81;0;Em Dia
CTR-50592;28/10/2024;Cliente_10092;BA;Internet Banking;Financiamento Imobiliário;151518,93;0,1227;120;681;13164,94;0;Em Dia
CTR-50593;2023-07-11;Cliente_10093;RS;App Mobile;Financiamento Veicular;145609,39;0,2039;48;546;19391,04;90;Atraso Crítico (31-90d)
CTR-50594;2025-06-23;Cliente_10094;PR;Correspondente Bancário;cartão de crédito rotativo;6368,79;0,7671;48;565;4376,48;0;Em Dia
CTR-50595;30/07/2023;Cliente_10095;MG;App Mobile;Financiamento Veicular;167065,27;0,2454;12;822;31772,44;45;Atraso Crítico (31-90d)
CTR-50596;2023-09-14;Cliente_10096;BA;Correspondente Bancário;Financiamento Veicular;55151,33;0,1447;24;632;15288,07;0;Em Dia
CTR-50597;2024-12-08;Cliente_10097;GO;App Mobile;Financiamento Imobiliário;537210,31;0,1309;360;539;9240,93;95;Inadimplente / NPL (>90d)
CTR-50598;15/10/2023;Cliente_10098;SP;App Mobile;Cartão de Credito rotativo;9752,19;0,4804;60;413;25805,59;45;Atraso Crítico (31-90d)
CTR-50599;17/08/2023;Cliente_10099;SC;Agência Física;Financiamento Imobiliário;732425,4;0,1337;48;791;27354,83;45;Atraso Crítico (31-90d)
CTR-50600;30/04/2025;Cliente_10100;PR;Agência Física;Financiamento Imobiliário;507282,03;0,1105;12;799;4935,34;15;Atraso Curto (1-30d)
CTR-50601;2023-07-17;Cliente_10101;rj;Correspondente Bancário;Empréstimo Empresarial PJ;151233,82;0,1495;60;588;3020,94;15;Atraso Curto (1-30d)
CTR-50602;14/10/2024;Cliente_10102;mg;Agência Física;Financiamento Imobiliário;550086,89;0,1264;60;643;31567,99;35;Atraso Crítico (31-90d)
CTR-50603;28/02/2024;Cliente_10103; GO ;Agência Física;Credito Pessoal;11936,8;0,3823;48;664;12554,43;0;Em Dia
CTR-50604;2024-07-27;Cliente_10104;RS;Agência Física;crédito pessoal;15989,08;0,2154;48;361;4134,76;15;Atraso Curto (1-30d)
CTR-50605;2025-03-26;Cliente_10105;ES;Agência Física;Financiamento Imobiliário;779596,97;0,1045;60;621;13865,45;45;Atraso Crítico (31-90d)
CTR-50606;2024-07-17;Cliente_10106;DF;App Mobile;Cartão de Credito rotativo;2091,79;0,6229;12;509;27823,13;10;Atraso Curto (1-30d)
CTR-50607;2023-01-05;Cliente_10107;RS;Agência Física;Financiamento Imobiliário;223275,27;0,1272;48;825;3970,39;95;Inadimplente / NPL (>90d)
CTR-50608;2025-05-13;Cliente_10108;BA;Agência Física;Empréstimo Empresarial PJ;409599,94;0,1543;60;681;22806,73;0;Em Dia
CTR-50609;04/01/2024;Cliente_10109;sp;Correspondente Bancário;Financiamento Imobiliário;829737,51;0,1092;72;482;32475,57;45;Atraso Crítico (31-90d)
CTR-50610;04/03/2025;Cliente_10110; GO ;Correspondente Bancário;Cartão de Credito rotativo;11275,07;0,6358;12;554;12354,94;0;Em Dia
CTR-50611;12/03/2023;Cliente_10111; DF ;Internet Banking;financiamento imobiliário;304910,95;0,1028;48;517;19833,69;0;Em Dia
CTR-50612;28/05/2023;Cliente_10112;go;App Mobile;Empréstimo Empresarial PJ;159480,24;0,1566;12;602;13851,29;15;Atraso Curto (1-30d)
CTR-50613;10/02/2023;Cliente_10113;PR;App Mobile;crédito pessoal;16031,65;0,2304;60;528;25463,91;10;Atraso Curto (1-30d)
CTR-50614;2024-05-22;Cliente_10114;RS;Correspondente Bancário;empréstimo empresarial pj;219275,6;0,1312;48;336;7223,52;45;Atraso Crítico (31-90d)
CTR-50615;31/01/2023;Cliente_10115;PR;Internet Banking;Financiamento Veicular;135131,18;0,2184;12;811;3186,82;15;Atraso Curto (1-30d)
CTR-50616;16/01/2024;Cliente_10116;GO;Agência Física;Financiamento Imobiliário;369777,65;0,125;24;550;27174,77;15;Atraso Curto (1-30d)
CTR-50617;2024-04-24;Cliente_10117;PR;Agência Física;Empréstimo Empresarial PJ;294260,69;0,121;48;577;16325,65;15;Atraso Curto (1-30d)
CTR-50618;2023-03-24;Cliente_10118;pe;Correspondente Bancário;Financiamento Veicular;89402,17;0,2261;60;401;23980,72;120;Inadimplente / NPL (>90d)
CTR-50619;22/02/2025;Cliente_10119;CE;Agência Física;Cartão de Credito rotativo;11720,5;0,6104;48;548;11837,07;10;Atraso Curto (1-30d)
CTR-50620;02/06/2024;Cliente_10120;MG;Agência Física;Credito Pessoal;25125,36;0,2128;48;574;4937,56;10;Atraso Curto (1-30d)
CTR-50621;2024-05-05;Cliente_10121;DF;App Mobile;Credito Pessoal;5765,35;0,2502;36;617;20581,12;10;Atraso Curto (1-30d)
CTR-50622;2024-05-05;Cliente_10122;GO;Agência Física;Cartão de Credito rotativo;1726,88;0,6419;60;453;4871,71;15;Atraso Curto (1-30d)
CTR-50623;2025-08-01;Cliente_10123;PR;App Mobile;financiamento imobiliário;202595,14;0,1391;36;621;16073,94;35;Atraso Crítico (31-90d)
CTR-50624;2023-12-03;Cliente_10124;pe;Internet Banking;Cartão de Credito rotativo;13319,99;0,5342;12;616;7305,27;0;Em Dia
CTR-50625;2023-12-08;Cliente_10125;sc;App Mobile;Credito Pessoal;15334,53;0,2454;60;522;17485,81;10;Atraso Curto (1-30d)
CTR-50626;11/05/2023;Cliente_10126;RS;App Mobile;Credito Pessoal;18072,05;0,2343;36;676;31646,36;0;Em Dia
CTR-50627;2023-06-29;Cliente_10127;rs;Internet Banking;Financiamento Imobiliário;691425,44;0,0989;24;496;34899,84;15;Atraso Curto (1-30d)
CTR-50628;30/03/2024;Cliente_10128;RS;Internet Banking;Empréstimo Empresarial PJ;307634,12;0,1709;36;792;25313,42;0;Em Dia
CTR-50629;27/08/2023;Cliente_10129;ES;Agência Física;Financiamento Veicular;30629,15;0,2281;60;658;21066,8;0;Em Dia
CTR-50630;2025-02-21;Cliente_10130;SC;Correspondente Bancário;Credito Pessoal;17166,81;0,2465;36;356;26067,15;95;Inadimplente / NPL (>90d)
CTR-50631;27/06/2023;Cliente_10131;SP;App Mobile;Financiamento Imobiliário;469278,72;0,1137;24;847;13527,01;15;Atraso Curto (1-30d)
CTR-50632;2024-10-01;Cliente_10132; GO ;Internet Banking;Financiamento Imobiliário;618802,25;0,1032;12;356;33904,1;15;Atraso Curto (1-30d)
CTR-50633;29/04/2025;Cliente_10133;MG;Internet Banking;Credito Pessoal;20441,16;0,4136;36;521;16721,05;90;Atraso Crítico (31-90d)
CTR-50634;20/11/2023;Cliente_10134;MG;App Mobile;Financiamento Imobiliário;648015,97;0,0981;12;796;33397,39;15;Atraso Curto (1-30d)
CTR-50635;2023-03-18;Cliente_10135;BA;Correspondente Bancário;Credito Pessoal;14963,2;0,3883;60;656;6531,66;0;Em Dia
CTR-50636;2024-11-20;Cliente_10136;PE;Internet Banking;Financiamento Veicular;159123,57;0,1683;12;816;23373,02;45;Atraso Crítico (31-90d)
CTR-50637;08/04/2025;Cliente_10137;RJ;Agência Física;Financiamento Imobiliário;944672,66;0,1258;72;796;16361,54;95;Inadimplente / NPL (>90d)
CTR-50638;2023-08-02;Cliente_10138;DF;Internet Banking;Credito Pessoal;10797,61;0,4033;60;473;9375,37;0;Em Dia
CTR-50639;2025-05-11;Cliente_10139;PR;Correspondente Bancário;Financiamento Imobiliário;270042,16;0,0908;72;333;5712,36;120;Inadimplente / NPL (>90d)
CTR-50640;2023-07-14;Cliente_10140;SP;Internet Banking;Cartão de Credito rotativo;1521,84;0,7644;48;407;8060,42;95;Inadimplente / NPL (>90d)
CTR-50641;19/07/2024;Cliente_10141;DF;App Mobile;Credito Pessoal;13487,96;0,2706;24;473;3213,29;0;Em Dia
CTR-50642;2025-06-11;Cliente_10142;MG;App Mobile;Empréstimo Empresarial PJ;450532,09;0,1685;12;611;14860,5;95;Inadimplente / NPL (>90d)
CTR-50643;01/04/2023;Cliente_10143;pr;Internet Banking;empréstimo empresarial pj;270854,94;0,1904;36;427;14792,86;120;Inadimplente / NPL (>90d)
CTR-50644;2025-07-08;Cliente_10144; SC ;Agência Física;financiamento imobiliário;633900,05;0,1395;360;620;23682,44;0;Em Dia
CTR-50645;01/07/2025;Cliente_10145;RS;Agência Física;Financiamento Veicular;59553,7;0,1476;36;551;28042,97;10;Atraso Curto (1-30d)
CTR-50646;2024-02-24;Cliente_10146;SP;App Mobile;Financiamento Imobiliário;906002,6;0,127;12;395;12895,24;0;Em Dia
CTR-50647;23/12/2023;Cliente_10147;RJ;Agência Física;Empréstimo Empresarial PJ;346878,76;0,167;24;611;10216,35;95;Inadimplente / NPL (>90d)
CTR-50648;04/10/2023;Cliente_10148;CE;Correspondente Bancário;Credito Pessoal;5761,46;0,246;12;631;20642,83;90;Atraso Crítico (31-90d)
CTR-50649;2025-04-16;Cliente_10149;PR;Internet Banking;Financiamento Imobiliário;488412,95;0,0864;48;426;8091,62;120;Inadimplente / NPL (>90d)
CTR-50650;2025-01-06;Cliente_10150;PR;Internet Banking;Financiamento Imobiliário;620014,73;0,1207;36;349;34223,29;15;Atraso Curto (1-30d)
CTR-50651;2025-07-07;Cliente_10151;CE;Correspondente Bancário;Cartão de Credito rotativo;7128,54;0,833;48;347;27415,78;15;Atraso Curto (1-30d)
CTR-50652;2024-06-03;Cliente_10152;RJ;Internet Banking;Empréstimo Empresarial PJ;263410,71;0,2231;48;661;17465,44;15;Atraso Curto (1-30d)
CTR-50653;15/05/2025;Cliente_10153; BA ;Correspondente Bancário;Empréstimo Empresarial PJ;173531,09;0,1214;36;420;32731,43;120;Inadimplente / NPL (>90d)
CTR-50654;15/08/2025;Cliente_10154;CE;App Mobile;Credito Pessoal;34761,01;0,2745;60;401;7557,86;15;Atraso Curto (1-30d)
CTR-50655;2025-04-05;Cliente_10155;GO;Agência Física;Financiamento Veicular;133897,62;0,2047;36;841;13139,63;0;Em Dia
CTR-50656;2024-04-14;Cliente_10156;RJ;Agência Física;Credito Pessoal;12588,82;0,2425;24;787;16632,57;0;Em Dia
CTR-50657;08/07/2023;Cliente_10157;SP;Agência Física;Financiamento Imobiliário;331064,79;0,1107;120;332;4334,14;15;Atraso Curto (1-30d)
CTR-50658;26/08/2025;Cliente_10158;PE;App Mobile;crédito pessoal;24905,51;0,3847;12;778;23376,98;0;Em Dia
CTR-50659;2023-07-03;Cliente_10159;SP;Correspondente Bancário;Cartão de Credito rotativo;2157,5;0,8159;36;721;19939,94;0;Em Dia
CTR-50660;05/02/2023;Cliente_10160;PR;Correspondente Bancário;Financiamento Imobiliário;370047,23;0,0854;12;785;28214,75;15;Atraso Curto (1-30d)
CTR-50661;2023-08-02;Cliente_10161;SC;Agência Física;Cartão de Credito rotativo;5225,59;0,7288;48;802;34260,92;5;Atraso Curto (1-30d)
CTR-50662;08/06/2024;Cliente_10162;DF;App Mobile;Financiamento Veicular;57590,79;0,2495;36;612;19587,33;90;Atraso Crítico (31-90d)
CTR-50663;2023-05-31;Cliente_10163; RS ;Correspondente Bancário;Financiamento Veicular;50076,95;0,2734;48;574;27470,07;35;Atraso Crítico (31-90d)
CTR-50664;2023-02-19;Cliente_10164;pe;App Mobile;Empréstimo Empresarial PJ;112632,89;0,1714;36;776;21722,39;0;Em Dia
CTR-50665;2025-05-10;Cliente_10165;ce;Agência Física;Empréstimo Empresarial PJ;261874,65;0,2325;60;456;19449,63;45;Atraso Crítico (31-90d)
CTR-50666;16/05/2025;Cliente_10166;SC;Internet Banking;Empréstimo Empresarial PJ;119012,43;0,2073;36;375;34628,3;0;Em Dia
CTR-50667;15/01/2024;Cliente_10167; DF ;App Mobile;Financiamento Imobiliário;750343,34;0,1365;360;652;19963,03;0;Em Dia
CTR-50668;19/11/2024;Cliente_10168;GO;App Mobile;Financiamento Imobiliário;441261,15;0,1157;48;368;23292,73;95;Inadimplente / NPL (>90d)
CTR-50669;25/01/2025;Cliente_10169; GO ;App Mobile;financiamento veicular;152528,32;0,2691;12;816;17454,57;0;Em Dia
CTR-50670;10/04/2023;Cliente_10170;SC;Internet Banking;Financiamento Veicular;116822,9;0,1465;12;746;9529,45;120;Inadimplente / NPL (>90d)
CTR-50671;2024-03-07;Cliente_10171;ES;Correspondente Bancário;Financiamento Imobiliário;622395,49;0,1188;360;327;17563,01;95;Inadimplente / NPL (>90d)
CTR-50672;2025-04-13;Cliente_10172;ES;Correspondente Bancário;Cartão de Credito rotativo;8337,59;0,6092;24;533;11362,57;10;Atraso Curto (1-30d)
CTR-50673;2024-06-10;Cliente_10173;CE;Agência Física;Financiamento Imobiliário;255210,04;0,1265;36;374;8231,0;15;Atraso Curto (1-30d)
CTR-50674;2025-07-20;Cliente_10174;CE;Internet Banking;crédito pessoal;29895,56;0,4236;36;841;5547,47;0;Em Dia
CTR-50675;16/07/2024;Cliente_10175;PR;Agência Física;empréstimo empresarial pj;72072,39;0,2363;60;771;6722,03;0;Em Dia
CTR-50676;05/03/2023;Cliente_10176;CE;Correspondente Bancário;Credito Pessoal;32113,1;0,2271;60;462;5540,49;45;Atraso Crítico (31-90d)
CTR-50677;24/10/2024;Cliente_10177;CE;App Mobile;Empréstimo Empresarial PJ;432851,66;0,1918;36;709;30849,37;15;Atraso Curto (1-30d)
CTR-50678;2025-07-31;Cliente_10178;pr;Internet Banking;Financiamento Veicular;111447,72;0,2416;12;429;7813,82;15;Atraso Curto (1-30d)
CTR-50679;2023-01-22;Cliente_10179;RJ;Correspondente Bancário;Empréstimo Empresarial PJ;347568,39;0,21;48;752;5929,88;120;Inadimplente / NPL (>90d)
CTR-50680;2023-07-31;Cliente_10180;PE;App Mobile;Empréstimo Empresarial PJ;490752,73;0,1342;60;328;26266,75;95;Inadimplente / NPL (>90d)
CTR-50681;24/02/2024;Cliente_10181;PR;App Mobile;Credito Pessoal;11049,5;0,2193;24;357;24336,7;45;Atraso Crítico (31-90d)
CTR-50682;01/04/2025;Cliente_10182;CE;Internet Banking;Financiamento Imobiliário;574963,28;0,108;360;458;30973,04;120;Inadimplente / NPL (>90d)
CTR-50683;18/05/2025;Cliente_10183;CE;App Mobile;Empréstimo Empresarial PJ;498262,25;0,2051;60;544;32470,25;0;Em Dia
CTR-50684;2025-08-07;Cliente_10184;MG;Correspondente Bancário;cartão de crédito rotativo;13080,85;0,6528;36;400;27497,27;95;Inadimplente / NPL (>90d)
CTR-50685;2024-06-08;Cliente_10185; BA ;Correspondente Bancário;Financiamento Imobiliário;539267,33;0,1112;360;684;12930,92;20;Atraso Curto (1-30d)
CTR-50686;23/11/2023;Cliente_10186;SC;Correspondente Bancário;Credito Pessoal;34688,87;0,2538;24;841;13808,28;0;Em Dia
